# Program:featureCounts v2.0.2; Command:"c:/bmes/featurecounts.w64.exe" "-a" "C:\Users\GavinGao\AppData\Local\Temp\bmes\GCF_000146045.2_R64_genomic.gffGCF_000146045.2_R64045146000GCFallgenomesftp.ncbi.nlm.nih.gov" "-o" "wildtype.txt" "C:/Users/GavinGao/AppData/Local/Temp/bmes/SRR1302790_pass.randsamplernaseq.dbp2ftpsacan.biomed.drexel.edu.fastq.sam" "-O" "--tmpDir" "C:/Users/GavinGao/AppData/Local/Temp/bmes" "-T" "32" "-t" "exon" "-g" "locus_tag" 
Geneid	Chr	Start	End	Strand	Length	C:/Users/GavinGao/AppData/Local/Temp/bmes/SRR1302790_pass.randsamplernaseq.dbp2ftpsacan.biomed.drexel.edu.fastq.sam
YKL061W	NC_001143.9	325771	326112	+	342	0
YKL060C	NC_001143.9	326408	327487	-	1080	123
YKL059C	NC_001143.9	328118	329443	-	1326	1
YKL058W	NC_001143.9	330166	330534	+	369	1
YKL057C	NC_001143.9	330856	333969	-	3114	0
YKL056C	NC_001143.9	334412	334915	-	504	102
YKL055C	NC_001143.9	335321	336157	-	837	2
YKL054C	NC_001143.9	336537	338753	-	2217	4
YKL053C-A	NC_001143.9	339182	339442	-	261	2
YKL052C	NC_001143.9	339668	340546	-	879	5
YKL051W	NC_001143.9	341312	342373	+	1062	0
YKL050C	NC_001143.9	342852	345620	-	2769	0
YKL049C	NC_001143.9	346075	346764	-	690	0
YKL048C	NC_001143.9	347214	349136	-	1923	0
YKL047W	NC_001143.9	349463	351013	+	1551	0
YKL046C	NC_001143.9	351275	352624	-	1350	12
YKL045W	NC_001143.9	353493	355079	+	1587	1
YKL044W	NC_001143.9	356322	356642	+	321	0
YKL043W	NC_001143.9	356748	357848	+	1101	1
YKL042W	NC_001143.9	358475	359566	+	1092	3
YKL041W	NC_001143.9	360143	360817	+	675	0
YKL040C	NC_001143.9	361058	361828	-	771	0
YKL039W	NC_001143.9	362622	364193	+	1572	0
YNCK0013W	NC_001143.9	364776	364876	+	101	3
YKL038W	NC_001143.9	365605	369117	+	3513	0
YKL037W	NC_001143.9	369365	369721	+	357	0
YKL035W	NC_001143.9	369891	371390	+	1500	6
YKL034W	NC_001143.9	371829	374105	+	2277	0
YKL033W-A	NC_001143.9	374505	375215	+	711	4
YKL033W	NC_001143.9	375456	378572	+	3117	0
YNCK0014W	NC_001143.9	379680	379753	+	74	1
YKL032C	NC_001143.9	380065	381858	-	1794	0
YKL029C	NC_001143.9	382716	384725	-	2010	9
YKL028W	NC_001143.9	385758	387206	+	1449	1
YKL027W	NC_001143.9	387562	388905	+	1344	1
YKL026C	NC_001143.9	389380	389883	-	504	0
YKL025C	NC_001143.9	390240	392279	-	2040	3
YKL024C	NC_001143.9	392526	393140	-	615	1
YKL023C-A	NC_001143.9	393146	393373	-	228	2
YKL023W	NC_001143.9	393721	394554	+	834	0
YKL022C	NC_001143.9	394726	397248	-	2523	2
YKL021C	NC_001143.9	397344	398750	-	1407	3
YKL020C	NC_001143.9	398832	402080	-	3249	2
YKL019W	NC_001143.9	402568	403518	+	951	3
YKL018C-A	NC_001143.9	403580	403879	-	300	1
YKL018W	NC_001143.9	404102	405091	+	990	1
YKL017C	NC_001143.9	405190	407241	-	2052	0
YKL016C	NC_001143.9	407465	407989	-	525	1
YKL015W	NC_001143.9	408544	411483	+	2940	3
YKL014C	NC_001143.9	411619	416913	-	5295	2
YKL013C	NC_001143.9	417508	418023	-	516	3
YKL012W	NC_001143.9	418310	420061	+	1752	2
YKL011C	NC_001143.9	420155	421216	-	1062	0
YKL010C	NC_001143.9	421424	425875	-	4452	1
YKL009W	NC_001143.9	426242	426952	+	711	5
YKL008C	NC_001143.9	427295	428551	-	1257	1
YKL007W	NC_001143.9	429302	430108	+	807	1
YKL006C-A	NC_001143.9;NC_001143.9	430198;430597	430455;430632	-;-	294	0
YNCK0015C	NC_001143.9	431030	431138	-	109	55
YKL006W	NC_001143.9;NC_001143.9	431906;432433	432034;432720	+;+	417	14
YKL005C	NC_001143.9	433093	434877	-	1785	0
YKL004W	NC_001143.9	435580	436785	+	1206	0
YKL003C	NC_001143.9	437097	437492	-	396	0
YKL002W	NC_001143.9;NC_001143.9	437778;437906	437837;438544	+;+	699	0
YKL001C	NC_001143.9	438777	439385	-	609	2
YKR001C	NC_001143.9	440608	442722	-	2115	6
YKR002W	NC_001143.9	443232	444938	+	1707	0
YKR003W	NC_001143.9	445381	446727	+	1347	0
YKR004C	NC_001143.9;NC_001143.9	446799;447811	447706;448036	-;-	1134	0
YKR005C	NC_001143.9;NC_001143.9	448521;450021	449951;450167	-;-	1578	0
YKR006C	NC_001143.9	450423	451217	-	795	1
YKR007W	NC_001143.9	451434	451988	+	555	2
YKR008W	NC_001143.9	452201	454078	+	1878	0
YKR009C	NC_001143.9	454352	457054	-	2703	0
YNCK0016W	NC_001143.9;NC_001143.9	458557;458627	458594;458670	+;+	82	4
YKR010C	NC_001143.9	458924	461239	-	2316	0
YKR011C	NC_001143.9	461635	462696	-	1062	0
YKR013W	NC_001143.9	463959	464948	+	990	3
YKR014C	NC_001143.9	465367	466071	-	705	1
YKR015C	NC_001143.9	466961	468667	-	1707	0
YKR016W	NC_001143.9	469717	471339	+	1623	0
YKR017C	NC_001143.9	471694	473349	-	1656	0
YKR018C	NC_001143.9	473723	475900	-	2178	3
YKR019C	NC_001143.9	476216	478063	-	1848	0
YKR020W	NC_001143.9	478338	478832	+	495	0
YKR021W	NC_001143.9	479234	481981	+	2748	0
YKR022C	NC_001143.9	482171	483139	-	969	3
YKR023W	NC_001143.9	483419	485011	+	1593	1
YKR024C	NC_001143.9	485144	487372	-	2229	4
YKR025W	NC_001143.9	487770	488618	+	849	2
YKR026C	NC_001143.9	488738	489655	-	918	1
YNCK0017W	NC_001143.9	490968	491040	+	73	1
YKR027W	NC_001143.9	491364	493661	+	2298	1
YKR028W	NC_001143.9	494257	497358	+	3102	5
YKR029C	NC_001143.9	497578	499833	-	2256	1
YKR030W	NC_001143.9	500282	501103	+	822	2
YKR031C	NC_001143.9	501344	506395	-	5052	1
YKR032W	NC_001143.9	506517	506831	+	315	0
YKR034W	NC_001143.9	506898	507707	+	810	0
YKR035W-A	NC_001143.9	507939	508553	+	615	0
YKR036C	NC_001143.9	508702	510633	-	1932	4
YKR037C	NC_001143.9	510910	511797	-	888	1
YKR038C	NC_001143.9	511999	513159	-	1161	2
YNCK0018C	NC_001143.9	513332	513403	-	72	2
YKR039W	NC_001143.9	515063	516871	+	1809	0
YNCK0019W	NC_001143.9	517988	518060	+	73	0
YKR041W	NC_001143.9	518198	518950	+	753	0
YKR042W	NC_001143.9	519527	520624	+	1098	5
YKR043C	NC_001143.9	520897	521712	-	816	0
YKR044W	NC_001143.9	522015	523346	+	1332	2
YKR045C	NC_001143.9	523418	523969	-	552	0
YKR046C	NC_001143.9	524223	525074	-	852	4
YKR048C	NC_001143.9	525387	526640	-	1254	6
YKR049C	NC_001143.9	526830	527231	-	402	2
YKR050W	NC_001143.9	527815	530484	+	2670	1
YKR051W	NC_001143.9	530946	532202	+	1257	4
YKR052C	NC_001143.9	532550	533464	-	915	1
YKR053C	NC_001143.9	534067	535281	-	1215	0
YKR054C	NC_001143.9	535647	547925	-	12279	5
YKR055W	NC_001143.9	548216	549091	+	876	0
YKR056W	NC_001143.9	549448	551367	+	1920	3
YKR057W	NC_001143.9;NC_001143.9	551657;552003	551680;552242	+;+	264	18
YKR058W	NC_001143.9	552770	554620	+	1851	0
YKR059W	NC_001143.9	554987	556174	+	1188	31
YKR060W	NC_001143.9	556518	557342	+	825	2
YKR061W	NC_001143.9	557677	558954	+	1278	0
YNCK0020C	NC_001143.9	559016	559366	-	351	68
YKR062W	NC_001143.9	559666	560652	+	987	0
YKR063C	NC_001143.9	560789	562297	-	1509	1
YKR064W	NC_001143.9	562547	565138	+	2592	1
YKR065C	NC_001143.9	565299	565892	-	594	0
YKR066C	NC_001143.9	566113	567198	-	1086	1
YKR067W	NC_001143.9	567918	570149	+	2232	1
YKR068C	NC_001143.9	570328	570909	-	582	6
YKR069W	NC_001143.9	571612	573393	+	1782	1
YKR070W	NC_001143.9	573574	574632	+	1059	2
YKR071C	NC_001143.9	574934	575980	-	1047	6
YKR072C	NC_001143.9	576435	578123	-	1689	0
YKR073C	NC_001143.9	578187	578507	-	321	0
YNCK0021W	NC_001143.9;NC_001143.9	578965;579025	579001;579060	+;+	73	0
YKR074W	NC_001143.9	579209	579676	+	468	1
YKR075C	NC_001143.9	579827	580750	-	924	0
YKR076W	NC_001143.9	582283	583395	+	1113	0
YKR077W	NC_001143.9	583653	584744	+	1092	0
YKR078W	NC_001143.9	584952	586709	+	1758	0
YKR079C	NC_001143.9	586789	589305	-	2517	3
YKR080W	NC_001143.9	590395	591357	+	963	2
YKR081C	NC_001143.9	591506	592540	-	1035	2
YKR082W	NC_001143.9	592825	596298	+	3474	3
YKR083C	NC_001143.9	596421	596822	-	402	1
YKR084C	NC_001143.9	597055	598890	-	1836	0
YKR085C	NC_001143.9	599094	599681	-	588	2
YKR086W	NC_001143.9	599857	603072	+	3216	0
YKR087C	NC_001143.9	603195	604232	-	1038	1
YKR088C	NC_001143.9	604405	605418	-	1014	3
YKR089C	NC_001143.9	605633	608365	-	2733	0
YKR090W	NC_001143.9	608946	611066	+	2121	0
YKR091W	NC_001143.9	611525	612265	+	741	2
YKR092C	NC_001143.9	612665	613885	-	1221	2
YKR093W	NC_001143.9	615730	617535	+	1806	2
YKR094C	NC_001143.9;NC_001143.9	617996;618743	618374;618750	-;-	387	6
YKR095W	NC_001143.9	619805	625432	+	5628	4
YKR095W-A	NC_001143.9;NC_001143.9	625864;625977	625901;626205	+;+	267	0
YKR096W	NC_001143.9	626793	630380	+	3588	0
YKR097W	NC_001143.9	631152	632801	+	1650	0
YKR098C	NC_001143.9	633026	635179	-	2154	0
YKR099W	NC_001143.9	635851	638286	+	2436	0
YKR100C	NC_001143.9	638901	639968	-	1068	0
YKR101W	NC_001143.9	640540	642504	+	1965	2
YKR102W	NC_001143.9	646356	649865	+	3510	0
YKR103W	NC_001143.9	653080	656736	+	3657	0
YKR104W	NC_001143.9	656836	657756	+	921	0
YKR105C	NC_001143.9	658716	660464	-	1749	0
YKR106W	NC_001143.9	661442	663289	+	1848	0
YLL067C	NC_001144.5;NC_001144.5	585;4015	3915;4301	-;-	3618	0
YLL066W-B	NC_001144.5	5605	5775	+	171	0
YLL066C	NC_001144.5;NC_001144.5	6120;9550	9450;9836	-;-	3618	0
YLL064C	NC_001144.5	13083	13445	-	363	0
YLL063C	NC_001144.5	14648	16072	-	1425	1
YLL062C	NC_001144.5	16639	17613	-	975	1
YLL061W	NC_001144.5	17956	19707	+	1752	0
YLL060C	NC_001144.5	21138	21839	-	702	0
YLL058W	NC_001144.5	23569	25296	+	1728	2
YLL057C	NC_001144.5	25756	26994	-	1239	0
YLL056C	NC_001144.5	27409	28305	-	897	0
YLL055W	NC_001144.5	30109	31704	+	1596	0
YLL054C	NC_001144.5	32673	35204	-	2532	0
YLL053C	NC_001144.5	35503	35961	-	459	0
YLL052C	NC_001144.5	35912	36361	-	450	0
YLL051C	NC_001144.5	37333	39471	-	2139	0
YLL050C	NC_001144.5;NC_001144.5	39804;40401	40221;40414	-;-	432	13
YLL049W	NC_001144.5	40666	41205	+	540	1
YLL048C	NC_001144.5	41280	46265	-	4986	11
YLL046C	NC_001144.5	46714	47463	-	750	0
YLL045C	NC_001144.5	47859	48629	-	771	2
YLL043W	NC_001144.5	49938	51947	+	2010	1
YLL042C	NC_001144.5	52087	52590	-	504	1
YLL041C	NC_001144.5	53131	53931	-	801	0
YLL040C	NC_001144.5	54211	63645	-	9435	2
YLL039C	NC_001144.5	64062	65207	-	1146	2
YLL038C	NC_001144.5	65775	66518	-	744	0
YLL036C	NC_001144.5	66745	68256	-	1512	3
YLL035W	NC_001144.5	68580	70478	+	1899	0
YLL034C	NC_001144.5	70633	73146	-	2514	2
YLL033W	NC_001144.5	73409	74101	+	693	0
YLL032C	NC_001144.5	74270	76747	-	2478	0
YLL031C	NC_001144.5	77152	80205	-	3054	1
YLL030C	NC_001144.5	80356	80697	-	342	0
YLL029W	NC_001144.5	81461	83710	+	2250	3
YLL028W	NC_001144.5	84804	86564	+	1761	0
YLL027W	NC_001144.5	87403	88155	+	753	0
YLL026W	NC_001144.5	88623	91349	+	2727	4
YNCL0001W	NC_001144.5;NC_001144.5	92548;92615	92583;92650	+;+	72	8
YLL025W	NC_001144.5	94747	95121	+	375	0
YLL024C	NC_001144.5	95566	97485	-	1920	51
YLL023C	NC_001144.5	97997	98836	-	840	0
YLL022C	NC_001144.5	99044	100201	-	1158	3
YLL021W	NC_001144.5	100947	105347	+	4401	2
YLL019C	NC_001144.5	105686	107899	-	2214	0
YLL018C-A	NC_001144.5	108676	108972	-	297	0
YLL018C	NC_001144.5	109902	111575	-	1674	7
YLL017W	NC_001144.5	112234	112545	+	312	0
YLL016W	NC_001144.5	112847	115993	+	3147	2
YLL015W	NC_001144.5	116432	121111	+	4680	1
YLL014W	NC_001144.5	121322	121648	+	327	3
YLL013C	NC_001144.5	122075	124714	-	2640	4
YLL012W	NC_001144.5	125534	127255	+	1722	2
YLL011W	NC_001144.5	127523	128992	+	1470	3
YLL010C	NC_001144.5	129330	130613	-	1284	1
YLL009C	NC_001144.5	131205	131414	-	210	0
YLL008W	NC_001144.5	131729	133987	+	2259	12
YLL007C	NC_001144.5	134302	136299	-	1998	0
YLL006W-A	NC_001144.5	136345	136521	+	177	0
YLL006W	NC_001144.5	136586	137866	+	1281	4
YLL005C	NC_001144.5	137940	140546	-	2607	2
YLL004W	NC_001144.5	141073	142923	+	1851	0
YLL003W	NC_001144.5	143201	146041	+	2841	0
YLL002W	NC_001144.5	146291	147601	+	1311	0
YLL001W	NC_001144.5	147890	150163	+	2274	0
YLR001C	NC_001144.5	151389	153977	-	2589	1
YLR002C	NC_001144.5	154343	156334	-	1992	5
YLR003C	NC_001144.5	156855	157730	-	876	1
YLR004C	NC_001144.5	157934	159505	-	1572	0
YLR005W	NC_001144.5	160049	161434	+	1386	3
YLR006C	NC_001144.5	161755	163893	-	2139	0
YLR007W	NC_001144.5	164392	165402	+	1011	0
YLR008C	NC_001144.5	165577	166083	-	507	2
YLR009W	NC_001144.5	166537	167136	+	600	0
YLR010C	NC_001144.5	167320	167802	-	483	0
YNCL0002C	NC_001144.5	167944	168025	-	82	2
YLR011W	NC_001144.5	169103	169678	+	576	0
YLR012C	NC_001144.5	169982	170281	-	300	0
YLR013W	NC_001144.5	171339	171764	+	426	0
YLR014C	NC_001144.5	172268	174982	-	2715	1
YLR015W	NC_001144.5	175227	176744	+	1518	1
YLR016C	NC_001144.5	176802	177416	-	615	3
YLR017W	NC_001144.5	177608	178621	+	1014	3
YLR018C	NC_001144.5	178707	179606	-	900	2
YLR019W	NC_001144.5	180288	181481	+	1194	1
YLR020C	NC_001144.5	181789	183405	-	1617	3
YLR021W	NC_001144.5	183623	184162	+	540	0
YLR022C	NC_001144.5	184174	184926	-	753	2
YLR023C	NC_001144.5	185498	187129	-	1632	2
YLR024C	NC_001144.5	187663	193281	-	5619	3
YLR025W	NC_001144.5	194452	195174	+	723	0
YLR026C	NC_001144.5	195450	196472	-	1023	2
YLR027C	NC_001144.5	196829	198085	-	1257	15
YNCL0003W	NC_001144.5	198784	199389	+	606	931
YLR028C	NC_001144.5	199540	201315	-	1776	7
YLR029C	NC_001144.5	201976	202590	-	615	160
YLR030W	NC_001144.5	203290	204081	+	792	0
YLR031W	NC_001144.5	204225	204785	+	561	0
YLR032W	NC_001144.5	204991	208500	+	3510	0
YLR033W	NC_001144.5	208761	210269	+	1509	2
YLR034C	NC_001144.5	210512	211933	-	1422	0
YLR035C	NC_001144.5	212369	214456	-	2088	0
YNCL0004C	NC_001144.5	214883	214955	-	73	5
YLR035C-A	NC_001144.5	215440	218907	-	3468	26
YLR036C	NC_001144.5	221521	222132	-	612	0
YLR037C	NC_001144.5	222685	223059	-	375	0
YLR038C	NC_001144.5	224921	225172	-	252	1
YLR039C	NC_001144.5	225426	228596	-	3171	1
YLR040C	NC_001144.5	228908	229582	-	675	0
YLR042C	NC_001144.5	229966	230451	-	486	1
YLR043C	NC_001144.5	231702	232013	-	312	8
YLR044C	NC_001144.5	232390	234081	-	1692	195
YLR045C	NC_001144.5	235037	237703	-	2667	5
YLR046C	NC_001144.5	238001	238813	-	813	0
YLR047C	NC_001144.5	239347	241407	-	2061	0
YLR048W	NC_001144.5;NC_001144.5	242232;242681	242321;243349	+;+	759	19
YLR049C	NC_001144.5	243886	245172	-	1287	1
YLR050C	NC_001144.5	245587	246072	-	486	0
YLR051C	NC_001144.5	246324	246977	-	654	1
YLR052W	NC_001144.5	247201	247953	+	753	1
YLR053C	NC_001144.5	248100	248426	-	327	0
YLR054C	NC_001144.5;NC_001144.5	248717;250948	250860;250978	-;-	2175	0
YLR055C	NC_001144.5	251272	253080	-	1809	0
YLR056W	NC_001144.5	253861	254958	+	1098	10
YLR057W	NC_001144.5	255306	257855	+	2550	1
YLR058C	NC_001144.5	257992	259401	-	1410	3
YLR059C	NC_001144.5	259738	260547	-	810	0
YLR060W	NC_001144.5	260979	262766	+	1788	13
YLR061W	NC_001144.5;NC_001144.5	263194;263595	263205;263948	+;+	366	36
YLR063W	NC_001144.5	264157	265254	+	1098	0
YLR064W	NC_001144.5	265456	266277	+	822	0
YLR065C	NC_001144.5	266373	266918	-	546	0
YLR066W	NC_001144.5	267169	267723	+	555	2
YLR067C	NC_001144.5	267813	270710	-	2898	0
YLR068W	NC_001144.5	271008	271463	+	456	0
YLR069C	NC_001144.5	271630	273915	-	2286	5
YLR070C	NC_001144.5	274141	275211	-	1071	0
YLR071C	NC_001144.5	275378	278626	-	3249	1
YLR072W	NC_001144.5	278862	280943	+	2082	1
YLR073C	NC_001144.5	281019	281621	-	603	0
YLR074C	NC_001144.5	281956	282456	-	501	0
YLR075W	NC_001144.5	282927	283592	+	666	200
YLR077W	NC_001144.5	283872	285623	+	1752	5
YLR078C	NC_001144.5;NC_001144.5	285736;286557	286467;286559	-;-	735	5
YLR079W	NC_001144.5	286820	287674	+	855	0
YLR080W	NC_001144.5	287916	289250	+	1335	2
YLR081W	NC_001144.5	290212	291936	+	1725	0
YLR082C	NC_001144.5	292394	293572	-	1179	0
YLR083C	NC_001144.5	294091	296094	-	2004	5
YLR084C	NC_001144.5	296589	300251	-	3663	1
YLR085C	NC_001144.5	300673	301989	-	1317	1
YLR086W	NC_001144.5	302243	306499	+	4257	2
YLR087C	NC_001144.5	306855	315731	-	8877	3
YLR088W	NC_001144.5	316107	317951	+	1845	2
YLR089C	NC_001144.5	318237	320015	-	1779	1
YLR090W	NC_001144.5	320701	322080	+	1380	0
YLR091W	NC_001144.5	322297	323178	+	882	0
YLR092W	NC_001144.5	323544	326225	+	2682	0
YLR093C	NC_001144.5;NC_001144.5	326513;327400	327258;327415	-;-	762	0
YLR094C	NC_001144.5	327730	329238	-	1509	0
YLR095C	NC_001144.5	329677	332115	-	2439	0
YLR096W	NC_001144.5	332590	336033	+	3444	6
YLR097C	NC_001144.5	336231	337265	-	1035	3
YLR098C	NC_001144.5	337527	339473	-	1947	0
YLR099C	NC_001144.5	339744	340928	-	1185	4
YLR099W-A	NC_001144.5	341325	341588	+	264	0
YLR100W	NC_001144.5	341810	342853	+	1044	8
YLR102C	NC_001144.5	342970	343767	-	798	0
YLR103C	NC_001144.5	343989	345941	-	1953	1
YLR104W	NC_001144.5	346585	346980	+	396	0
YLR105C	NC_001144.5	347047	348180	-	1134	0
YNCL0005C	NC_001144.5	348427	348510	-	84	1
YLR106C	NC_001144.5	349006	363738	-	14733	11
YLR107W	NC_001144.5	364116	365330	+	1215	0
YNCL0006W	NC_001144.5	366235	366346	+	112	1
YLR108C	NC_001144.5	366667	368124	-	1458	0
YLR109W	NC_001144.5	368781	369311	+	531	21
YLR110C	NC_001144.5	369697	370098	-	402	22
YLR111W	NC_001144.5	370391	370723	+	333	0
YLR112W	NC_001144.5	370791	371210	+	420	0
YLR113W	NC_001144.5	371620	372927	+	1308	4
YNCL0007W	NC_001144.5	374355	374427	+	73	0
YLR114C	NC_001144.5	374944	377238	-	2295	4
YLR115W	NC_001144.5	377985	380564	+	2580	1
YLR116W	NC_001144.5	380822	382252	+	1431	0
YLR117C	NC_001144.5	382471	384534	-	2064	0
YLR118C	NC_001144.5	384725	385408	-	684	4
YLR119W	NC_001144.5	385534	386175	+	642	0
YLR120C	NC_001144.5	386511	388220	-	1710	7
YLR121C	NC_001144.5	388744	390270	-	1527	3
YLR122C	NC_001144.5	390954	391331	-	378	0
YLR125W	NC_001144.5	393484	393894	+	411	0
YLR126C	NC_001144.5	394765	395520	-	756	0
YLR127C	NC_001144.5	395758	398319	-	2562	0
YLR128W	NC_001144.5;NC_001144.5	398530;398627	398532;399433	+;+	810	0
YLR129W	NC_001144.5	399657	402488	+	2832	9
YLR130C	NC_001144.5	402794	404062	-	1269	2
YLR131C	NC_001144.5	404510	406822	-	2313	0
YLR132C	NC_001144.5	407283	408155	-	873	0
YLR133W	NC_001144.5	408445	410193	+	1749	2
YLR134W	NC_001144.5	410723	412414	+	1692	5
YLR135W	NC_001144.5	413281	415527	+	2247	0
YLR136C	NC_001144.5	415801	416658	-	858	1
YLR137W	NC_001144.5	417006	418109	+	1104	0
YLR138W	NC_001144.5	418437	421394	+	2958	3
YLR139C	NC_001144.5	421542	423473	-	1932	0
YLR141W	NC_001144.5	423683	424774	+	1092	0
YLR142W	NC_001144.5	425186	426616	+	1431	0
YNCL0008W	NC_001144.5	427132	427203	+	72	4
YLR143W	NC_001144.5	427329	429386	+	2058	1
YLR144C	NC_001144.5	429677	432016	-	2340	0
YLR145W	NC_001144.5	432168	432773	+	606	0
YLR146C	NC_001144.5	432823	433725	-	903	0
YLR146W-A	NC_001144.5	433870	434058	+	189	0
YLR147C	NC_001144.5	434158	434463	-	306	0
YLR148W	NC_001144.5	434641	437397	+	2757	1
YLR149C	NC_001144.5	437631	439823	-	2193	0
YLR150W	NC_001144.5	440467	441288	+	822	55
YLR151C	NC_001144.5	441715	442737	-	1023	1
YLR152C	NC_001144.5	442958	444688	-	1731	0
YLR153C	NC_001144.5	445524	447575	-	2052	17
YLR154C	NC_001144.5	447982	448314	-	333	0
YNCL0009C	NC_001144.5	448650	448721	-	72	7
YNCL0010C	NC_001144.5	451575	458432	-	6858	75352
YNCL0011C	NC_001144.5	451575	451785	-	211	37
YNCL0012C	NC_001144.5	451786	455181	-	3396	33089
YLR154W-C	NC_001144.5	454696	455070	+	375	6452
YNCL0013C	NC_001144.5	455182	455413	-	232	268
YNCL0014C	NC_001144.5	455414	455571	-	158	33173
YNCL0015C	NC_001144.5	455572	455932	-	361	1456
YNCL0016C	NC_001144.5	455933	457732	-	1800	8344
YNCL0017C	NC_001144.5	457733	458432	-	700	580
YNCL0018W	NC_001144.5	459676	459796	+	121	3267
YNCL0020C	NC_001144.5	460712	467569	-	6858	75262
YNCL0019C	NC_001144.5	460712	460922	-	211	37
YNCL0021C	NC_001144.5	460923	464318	-	3396	32638
YLR154C-G	NC_001144.5	462522	462671	-	150	1604
YNCL0022C	NC_001144.5	464319	464550	-	232	287
YNCL0023C	NC_001144.5	464551	464708	-	158	33415
YNCL0024C	NC_001144.5	464709	465069	-	361	1415
YNCL0025C	NC_001144.5	465070	466869	-	1800	8449
YNCL0026C	NC_001144.5	466870	467569	-	700	581
YNCL0027W	NC_001144.5	468813	468931	+	119	931
YLR154C-H	NC_001144.5	468827	468958	-	132	931
YLR155C	NC_001144.5	469317	470405	-	1089	1
YLR156W	NC_001144.5	472113	472457	+	345	0
YNCL0028W	NC_001144.5	472465	472583	+	119	1012
YLR156C-A	NC_001144.5	472479	472610	-	132	1012
YLR157C	NC_001144.5	472969	474057	-	1089	1
YLR157W-D	NC_001144.5	475764	475976	+	213	0
YLR157C-B	NC_001144.5	476333	481601	-	5269	25
YLR157C-A	NC_001144.5	480279	481601	-	1323	4
YLR157W-E	NC_001144.5	481873	482037	+	165	0
YNCL0029W	NC_001144.5	482045	482163	+	119	988
YLR157C-C	NC_001144.5	482059	482190	-	132	988
YLR158C	NC_001144.5	482549	483637	-	1089	1
YLR159W	NC_001144.5	485345	485689	+	345	0
YNCL0030W	NC_001144.5	485697	485815	+	119	1022
YLR159C-A	NC_001144.5	485711	485842	-	132	1022
YLR160C	NC_001144.5	486201	487289	-	1089	4
YLR161W	NC_001144.5	488997	489341	+	345	0
YNCL0031W	NC_001144.5	489349	489469	+	121	3242
YLR162W	NC_001144.5	489573	489929	+	357	416
YLR162W-A	NC_001144.5	490406	490594	+	189	111
YLR163C	NC_001144.5	491866	493254	-	1389	0
YLR164W	NC_001144.5	493883	494389	+	507	1
YLR165C	NC_001144.5	494494	495258	-	765	0
YLR166C	NC_001144.5	495429	498044	-	2616	1
YLR167W	NC_001144.5	498947	499405	+	459	221
YLR168C	NC_001144.5	499578	500270	-	693	2
YLR170C	NC_001144.5	500579	501049	-	471	0
YLR172C	NC_001144.5	501260	502162	-	903	0
YLR173W	NC_001144.5	502421	504247	+	1827	2
YLR174W	NC_001144.5	504591	505829	+	1239	0
YLR175W	NC_001144.5	506134	507585	+	1452	21
YLR176C	NC_001144.5	507797	510232	-	2436	0
YLR177W	NC_001144.5	511054	512940	+	1887	0
YLR178C	NC_001144.5	513162	513821	-	660	0
YLR179C	NC_001144.5	514108	514713	-	606	3
YLR180W	NC_001144.5	515262	516410	+	1149	12
YLR181C	NC_001144.5	516678	517670	-	993	0
YLR182W	NC_001144.5	517940	520351	+	2412	1
YLR183C	NC_001144.5	520543	522012	-	1470	1
YLR185W	NC_001144.5;NC_001144.5	522663;523029	522669;523288	+;+	267	4
YLR186W	NC_001144.5	523632	524390	+	759	8
YLR187W	NC_001144.5	524865	527945	+	3081	0
YLR188W	NC_001144.5	528300	530387	+	2088	5
YLR189C	NC_001144.5	530797	534393	-	3597	2
YLR190W	NC_001144.5	535214	536689	+	1476	2
YLR191W	NC_001144.5	537272	538432	+	1161	1
YLR192C	NC_001144.5	538792	539589	-	798	1
YLR193C	NC_001144.5	540009	540536	-	528	0
YLR194C	NC_001144.5	540809	541573	-	765	3
YLR195C	NC_001144.5	541937	543304	-	1368	9
YLR196W	NC_001144.5	543968	545698	+	1731	4
YLR197W	NC_001144.5	546097	547611	+	1515	15
YLR199C	NC_001144.5;NC_001144.5	547853;548764	548677;548769	-;-	831	0
YLR200W	NC_001144.5	549012	549356	+	345	0
YLR201C	NC_001144.5	549511	550293	-	783	0
YLR203C	NC_001144.5	550650	551960	-	1311	4
YLR204W	NC_001144.5	552270	552605	+	336	0
YLR205C	NC_001144.5	552724	553677	-	954	0
YLR206W	NC_001144.5	554578	556419	+	1842	0
YLR207W	NC_001144.5	556788	559289	+	2502	1
YLR208W	NC_001144.5	559551	560444	+	894	6
YLR209C	NC_001144.5	560797	561732	-	936	2
YLR210W	NC_001144.5	562008	563390	+	1383	0
YLR211C	NC_001144.5;NC_001144.5	563792;564514	564454;564531	-;-	681	0
YLR212C	NC_001144.5	564860	566281	-	1422	0
YLR213C	NC_001144.5	566654	567922	-	1269	0
YLR214W	NC_001144.5	568567	570627	+	2061	18
YLR215C	NC_001144.5	570776	571858	-	1083	1
YLR216C	NC_001144.5	572096	573211	-	1116	2
YLR218C	NC_001144.5	573466	573918	-	453	0
YLR219W	NC_001144.5	574151	576337	+	2187	0
YLR220W	NC_001144.5	576825	577793	+	969	1
YLR221C	NC_001144.5	578362	579024	-	663	1
YLR222C	NC_001144.5	579318	581771	-	2454	3
YLR223C	NC_001144.5	582233	585490	-	3258	1
